"","county","name","surv_year","collection_date","week","month","trap_nights","trap","trap_problem_bit","num_trap","sex","collection_type","latitude","longitude","collection_latitude","collection_longitude","closest_latitude","closest_longitude","Station_Distance","MaxTemp1DayPrior","MaxTemp2DayPrior","MaxTemp3DayPrior","MaxTemp1WeekPrior","MaxTemp2WeekPrior","MaxTemp3WeekPrior","MaxTemp1MonthPrior","MaxTemp2MonthPrior","MaxTemp3MonthPrior","MaxTemp1QuarterPrior","MaxTemp2QuarterPrior","MaxTemp3QuarterPrior","MinTemp1DayPrior","MinTemp2DayPrior","MinTemp3DayPrior","MinTemp1WeekPrior","MinTemp2WeekPrior","MinTemp3WeekPrior","MinTemp1MonthPrior","MinTemp2MonthPrior","MinTemp3MonthPrior","MinTemp1QuarterPrior","MinTemp2QuarterPrior","MinTemp3QuarterPrior","Precip1DayPrior_log","Precip2DayPrior_log","Precip3DayPrior_log","Precip1WeekPrior_log","Precip2WeekPrior_log","Precip3WeekPrior_log","Precip1MonthPrior_log","Precip2MonthPrior_log","Precip3MonthPrior_log","Precip1QuarterPrior_log","Precip2QuarterPrior","Precip3QuarterPrior","DiurnalTemp1DayPrior","DiurnalTemp2DayPrior","DiurnalTemp3DayPrior","DiurnalTemp1WeekPrior","DiurnalTemp2WeekPrior","DiurnalTemp3WeekPrior","DiurnalTemp1MonthPrior","DiurnalTemp2MonthPrior","DiurnalTemp3MonthPrior","DiurnalTemp1QuarterPrior","DiurnalTemp2QuarterPrior","DiurnalTemp3QuarterPrior","MeanTemp1DayPrior","MeanTemp2DayPrior","MeanTemp3DayPrior","MeanTemp1WeekPrior","MeanTemp2WeekPrior","MeanTemp3WeekPrior","MeanTemp1MonthPrior","MeanTemp2MonthPrior","MeanTemp3MonthPrior","MeanTemp1QuarterPrior","MeanTemp2QuarterPrior","MeanTemp3QuarterPrior","propforest100_log","propdeciduous100_log","propevergreen100_log","propmixedforest100_log","propwetlands100_log","proplowdeveloped100","propdeveloped100","propshrub100_log","propherby100_log","propforest1000_log","propwetlands1000_log","propdeciduous1000_log","propevergreen1000_log","propmixedforest1000_log","proplowdeveloped1000","propdeveloped1000","propshrub1000_log","propherby1000_log","AedesAegypti","AedesAlbopictus","AedesSierrensis","AedesVexans","AnophelesFreeborni","CulexQuinquefasciatus","CulexTarsalis","CulisetaIncidens","CulisetaInornata"
"133493","Kern","Kern MVCD",2015,"2015-07-16",29,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",35.56463,240.6866,35.56463,-119.3134,35.75,240.75,0.195909,35.20822,34.86609,33.90714,32.53843,36.04599,38.2274,36.01283,31.61765,27.46907,31.69985,21.47388,18.65665,17.5227,17.90019,18.23535,17.38383,21.14918,22.38685,19.15856,15.53946,11.4108,15.36961,6.907626,6.3994,0,0,0,0.204417223000424,0.0654834526741127,0,0.258112932656804,1.07608920428189,2.41658230478741,2.59787515118895,28.37837,86.19385,17.68552,16.96591,15.6718,15.1546,14.89681,15.84055,16.85427,16.07819,16.05828,16.33024,14.56625,12.25725,26.36546,26.38314,26.07124,24.96113,28.59759,30.30713,27.5857,23.57856,19.43994,23.53473,14.19075,12.52802,0,0,0,0,0,0.351351351351351,0,0,0,0,0,0,0,0,0.051443269505573,0.000285795941697628,0,0,0,0,0,0,0,1,1,0,0
"73642","LosAngeles","Los Angeles West Vector and Vector-borne Disease Control District",2013,"2013-05-23",21,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",34.05889,241.7475,34.05889,-118.2525,34.25,241.75,0.1911264,23.12447,27.04157,29.21982,24.64547,27.98715,22.17308,24.52442,21.6701,20.12853,22.10769,15.68045,26.60606,13.97292,15.58957,13.88629,13.7881,14.9051,11.61962,13.14454,10.01083,7.397591,10.18432,4.855556,13.87804,0.955116366994387,0,0,0.955116366994387,1.13221984157483,2.87767763851783,3.07701866906556,1.53176713949793,2.99384198808961,3.79058279043641,108.3832,24.95985,9.151547,11.45201,15.33353,10.85737,13.08204,10.55346,11.37988,11.65928,12.73094,11.92337,10.82489,12.72803,18.54869,21.31557,21.55305,19.21678,21.44613,16.89635,18.83448,15.84046,13.76306,16.146,10.268,20.24205,0,0,0,0,0,0.0810810810810811,0.918918918918919,0,0,0,0,0,0,0,0.0798740337818494,0.913255081591755,0.00314420724945001,0.00143041077171539,0,0,0,0,0,1,0,0,0
"303066","Stanislaus","Turlock MAD",2019,"2019-07-23",30,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",37.56619,238.8281,37.56619,-121.1719,37.75,238.75,0.1997325,37.4158,34.79762,31.019,34.20286,34.47802,32.29744,33.02515,31.55264,25.3619,29.9799,18.38669,17.52293,18.47149,15.77952,15.89489,16.68761,16.27298,14.65638,15.52991,14.95818,10.76778,13.75196,6.793365,5.566195,0,0,0,0,0,0,0,1.83499566721256,3.86108985670667,3.96617439157751,193.9049,183.4131,18.94431,19.0181,15.1241,17.51525,18.20503,17.64106,17.49524,16.59446,14.59412,16.22794,11.59332,11.95673,27.94365,25.28857,23.45694,25.44524,25.3755,23.47691,24.27753,23.25541,18.06484,21.86593,12.59003,11.54456,0,0,0,0,0.234839591077401,0,0,0,0,0,0.238906247152877,0,0,0,0.0797246917120734,0.0550616575853169,0,0,0,0,0,0,1,0,1,0,0
"125605","Riverside","Coachella Valley MVCD",2015,"2015-05-27",21,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",33.7766,243.5765,33.7766,-116.4235,33.75,243.75,0.1755272,30.37142,29.85843,28.79674,27.67719,24.06426,26.6634,27.92813,27.35621,25.86622,27.05019,20.61696,30.82339,12.5128,14.9998,15.23553,14.38023,10.79792,12.3938,13.39335,11.13409,9.840046,11.45583,6.020545,14.68,0,0,0,0.0240348353267232,1.2078131208618,0.550681250703467,1.41218601067561,0.505054844804565,2.59976838556287,2.84622363609049,19.7581,4.096381,17.85862,14.85863,13.56121,13.29697,13.26634,14.26961,14.53478,16.22212,16.02617,15.59436,14.59641,16.14339,21.44211,22.42911,22.01613,21.02871,17.43109,19.5286,20.66074,19.24515,17.85313,19.25301,13.31875,22.75169,0,0,0,0,0,0.472222222222222,0.527777777777778,0,0,0,0,0,0,0,0.412421293646251,0.532913566113337,0.0515937644107724,0,0,0,0,0,0,1,0,0,0
"362160","Fresno","Fresno MVCD",2020,"2020-09-02",36,9,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.80605,240.1972,36.80605,-119.8028,36.75,240.25,0.07697738,35.45438,35.97364,36.56928,37.17532,37.38332,40.69217,37.89265,37.95774,34.34723,36.73254,24.71382,16.21897,20.34261,19.73933,18.99654,20.13768,23.00367,24.47072,21.66681,19.88871,17.85165,19.80239,11.77153,5.089419,0,0,0,0,0,0,0,0,0.376866573994899,0.376866573994899,111.8084,45.76113,15.11177,16.23431,17.57274,17.03764,14.37965,16.22145,16.22585,18.06903,16.49558,16.93015,12.94229,11.12955,27.89849,27.85649,27.78291,28.6565,30.1935,32.58145,29.77973,28.92323,26.09944,28.26746,18.24267,10.65419,0,0,0,0,0,0.878787878787879,0.121212121212121,0,0,0,0,0,0,0,0.511047345767575,0.488952654232425,0,0,1,0,0,0,0,1,0,0,0
"220473","Tulare","Delta VCD",2017,"2017-09-12",37,9,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.3347,240.7302,36.3347,-119.2698,36.25,240.75,0.0869835,36.35247,37.35277,35.1051,35.85703,42.08364,39.35781,38.11597,38.59708,38.61865,38.4439,26.32432,15.59641,22.10744,19.62261,18.40848,20.41125,23.97958,19.98169,20.51767,20.33908,19.71209,20.18962,10.89984,4.970338,0,0,0,0,0.270067747075491,0.0427725134208617,0.363449693411922,0.134923560608817,0,0.459152341402679,55.47451,308.1436,14.24504,17.73017,16.69662,15.44578,18.10405,19.37612,17.59829,18.258,18.90656,18.25429,15.42448,10.62607,29.22995,28.48769,26.75679,28.13414,33.03161,29.66975,29.31682,29.46808,29.16537,29.31676,18.61208,10.28337,0,0,0,0,0,0.171428571428571,0.228571428571429,0,0.182321556793955,0,0,0,0,0,0.170535970192032,0.52249928346231,0,0.0745378023774038,0,0,0,0,0,1,0,0,0
"6062","Kern","Kern MVCD",2010,"2010-05-12",19,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",35.27583,240.9014,35.27583,-119.0986,35.25,240.75,0.1535773,16.92799,20.86363,19.36576,22.05525,22.3818,21.56536,21.86317,20.85136,16.71062,19.80838,14.79894,28.44479,5.396635,7.300882,9.174225,8.160468,8.521897,8.710244,8.342352,6.214873,5.686447,6.747891,4.356564,14.38456,0,1.02958655949849,0,1.02958655949849,0.845215264718072,2.48637057772242,3.47046625950029,1.6846040102896,3.41866100110118,4.19072326186481,129.7854,7.768108,11.53135,13.56275,10.19153,13.89478,13.8599,12.85512,13.52082,14.63649,11.02417,13.06049,10.44238,14.06023,11.16231,14.08226,14.26999,15.10786,15.45185,15.1378,15.10276,13.53312,11.19853,13.27814,9.577754,21.41468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521639438234451,0.0146173688736028,0,0,0,0,0,0,0,1,0,0,0
"336839","Riverside","Northwest Mosquito and Vector Control",2020,"2020-05-19",20,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.91712,242.5494,33.91712,-117.4506,33.75,242.75,0.2611011,21.88618,27.842,29.13092,24.89865,30.58778,27.58031,27.40209,17.44778,19.4671,21.43899,17.97211,29.57366,13.41189,12.96422,12.27699,11.53132,12.45137,12.16053,11.70031,7.418604,6.874739,8.664551,3.738503,10.97618,0.078018666838027,0.150376624172919,0,0.310570521932843,0.0397448353926055,0.217730768600945,0.633372812800062,4.74120431914316,4.46523133796605,5.30527907750659,151.288,2.016997,8.474291,14.87778,16.85394,13.36733,18.13641,15.41978,15.70177,10.02918,12.59236,12.77444,14.2336,18.59748,17.64903,20.40311,20.70395,18.21498,21.51957,19.87042,19.5512,12.43319,13.17092,15.05177,10.8553,20.27492,0,0,0,0,0,0.171428571428571,0.828571428571429,0,0,0,0,0,0,0,0.415234822451317,0.573883161512027,0.00371588250919763,0.00571103779551443,0,0,0,0,0,1,0,1,0
"287400","Marin","Marin-Sonoma MVCD",2019,"2019-05-21",21,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",38.06347,237.4708,38.06347,-122.5292,38.25,237.25,0.2890391,17.65992,13.49614,11.10389,14.85502,19.95437,19.874,19.98262,18.49589,15.89382,18.12411,15.29285,24.04293,5.86499,7.346351,7.200895,8.538005,10.28782,6.854733,8.738697,8.301602,5.366846,7.469048,5.264516,7.888045,2.61199367618498,3.46216233771519,0,4.75913427698016,0.327570303150261,0,4.76245167400243,4.77932431328194,5.79722181462141,6.33406014051215,765.6377,26.8526,11.79493,6.14979,3.902997,6.317019,9.666552,13.01927,11.24393,10.19429,10.52698,10.65506,10.02833,16.15489,11.76245,10.42125,9.152394,11.69651,15.1211,13.36437,14.36066,13.39875,10.63033,12.79658,10.27868,15.96549,0,0,0,0,0.294799540220645,0.0571428571428571,0.142857142857143,0,0.376477571234912,0.0532827181825483,0.0681137841522605,0.0034324976493244,0.00884330395857958,0.0415323438815948,0.200859598853868,0.457879656160458,0.0310321092477285,0.132886485576268,0,0,0,0,0,0,1,0,0
"178898","Fresno","Fresno Westside MAD",2016,"2016-09-13",37,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",36.73504,239.8957,36.73504,-120.1043,36.75,239.75,0.1465142,30.71017,34.98212,30.80389,33.62574,32.09596,33.69229,34.45499,36.90063,34.92439,35.42667,27.29481,16.59591,15.23082,19.2507,17.15329,15.97408,14.66854,16.04987,16.55494,18.04275,16.81251,17.13673,11.82132,5.46247,0,0,0,0,0,0,0,0,0,0,35.98994,197.0331,15.47934,15.73142,13.6506,17.65166,17.42742,17.64243,17.90006,18.85788,18.11188,18.28994,15.47349,11.13344,22.97049,27.11641,23.97859,24.79991,23.38225,24.87108,25.50496,27.47169,25.86845,26.2817,19.55807,11.02919,0,0,0,0,0,0.2,0.114285714285714,0,0,0,0,0,0,0,0.133371493989697,0.021751574127075,0,0,0,0,0,0,0,0,1,0,0
"55541","SanBernardino","West Valley MVCD",2012,"2012-07-03",27,7,1,"Gravid trap",FALSE,1,"Females - Gravid","abundance",34.02583,242.2931,34.02583,-117.7069,34.25,242.25,0.2282757,28.85995,28.22377,29.08992,29.18753,27.23984,28.47446,27.49431,25.58446,19.90504,24.32794,15.46542,17.74869,14.3964,14.87028,14.27158,13.79769,13.33578,14.05105,13.26229,10.77232,6.210488,10.0817,2.364942,3.920173,0,0,0,0,0,0,0,0,4.05728215824299,4.05728215824299,133.2456,57.41506,14.46355,13.35349,14.81834,15.38984,13.90406,14.42342,14.23202,14.81214,13.69456,14.24624,13.10048,13.82852,21.62817,21.54702,21.68075,21.49261,20.28781,21.26275,20.3783,18.17839,13.05777,17.20482,8.915181,10.83443,0,0,0,0,0,0.571428571428571,0.428571428571429,0,0,0,0,0,0,0,0.341917024320458,0.648640915593705,0.0039977209153044,0.00171526628675495,0,0,0,0,0,1,0,0,0
"338752","Tulare","Delano MAD",2020,"2020-05-28",22,5,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",35.79976,240.7316,35.79976,-119.2684,35.75,240.75,0.05305297,39.79665,39.00795,36.7483,33.76597,26.57602,31.36876,30.25197,22.57166,19.71862,24.18075,15.92978,26.66101,20.52004,18.65573,15.94935,14.72194,11.83189,14.06373,13.22527,9.854185,6.934935,10.0048,3.62393,10.00787,0,0,0,0,1.42005693647214,0.0405327462920194,1.43000521885373,4.34655851173837,3.99192010250097,4.89447444198839,73.12908,28.08937,19.27661,20.35222,20.79895,19.04403,14.74413,17.30502,17.02671,12.71748,12.78368,14.17596,12.30585,16.65315,30.15835,28.83184,26.34883,24.24395,19.20396,22.71625,21.73862,16.21292,13.32678,17.09277,9.776855,18.33444,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0.0442274554853532,0.00172314761631246,0,0,0,0,0,0,0,1,1,0,0
"209068","Riverside","Coachella Valley MVCD",2017,"2017-07-18",29,7,1,"BG Sentinel",FALSE,1,"Females - Unfed","abundance",33.73219,243.7736,33.73219,-116.2264,33.75,243.75,0.02956372,39.20363,40.26404,41.03542,39.81533,41.76194,38.59457,40.71273,34.44521,29.51478,34.8909,23.40545,20.72569,24.53862,24.81496,24.24852,23.96896,24.39931,18.79523,22.18952,16.0179,13.79324,17.33356,9.112961,7.465934,0,0,0,0,0,0,0,0,0.355403265698603,0.355403265698603,66.83009,66.01441,14.66501,15.44908,16.78691,15.84637,17.36262,19.79934,18.5232,18.42731,15.72154,17.55735,14.29249,13.25976,31.87112,32.5395,32.64197,31.89214,33.08062,28.6949,31.45112,25.23155,21.65401,26.11223,16.25921,14.09581,0,0,0,0,0,0.08333333,0.9166667,0,0,0,0,0,0,0,0.1474377,0.6604638,0.048885588187844,0,1,0,0,0,0,0,0,0,0
"79259","SanBernardino","West Valley MVCD",2013,"2013-07-16",29,7,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.13361,242.4019,34.13361,-117.5981,34.25,242.25,0.1913985,30.73611,32.16106,30.97898,30.42332,32.09004,33.11751,30.28639,25.53661,22.9993,26.2741,16.27935,15.08138,18.68225,17.76348,15.85824,18.8237,19.09124,18.9727,17.48035,12.87291,10.19513,13.51613,4.851369,4.275936,0,0,0,0.122016993128445,0,0,0.122016993128445,0,2.6195912314011,2.62899905722233,66.48207,106.0593,12.05386,14.39757,15.12075,11.59962,12.99879,14.14481,12.80604,12.6637,12.80417,12.75797,11.42798,10.80544,24.70918,24.96227,23.41861,24.62351,25.59064,26.0451,23.88337,19.20476,16.59722,19.89512,10.56536,9.678657,0,0,0,0,0,0.4,0.6,0,0,0,0,0,0,0,0.439541547277937,0.559885386819484,0.000572901763020064,0,0,0,0,0,0,1,0,1,0
"95011","Kern","Kern MVCD",2014,"2014-04-29",17,4,1,"Gravid trap",FALSE,1,"Females - Gravid","abundance",35.26047,241.0946,35.26047,-118.9054,35.25,241.25,0.1557192,21.29115,18.01558,13.34228,19.29417,26.8057,27.89911,22.60867,20.73304,17.49394,20.27855,16.83672,29.52324,8.523658,5.338881,5.055271,7.497191,13.41821,13.30037,9.922331,8.091526,6.264717,8.092858,4.372766,15.75164,0,0.834364584975304,2.72076239107653,2.8030724606736,0.026897448445101,0,3.89669899016036,3.45446101698582,2.76078432366481,4.55064124147338,32.89681,13.25595,12.76749,12.6767,8.287011,11.79698,13.38749,14.59875,12.68633,12.64151,11.22922,12.18569,12.46395,13.7716,14.9074,11.67723,9.198777,13.39568,20.11196,20.59974,16.2655,14.41228,11.87933,14.1857,10.60474,22.63744,0,0,0,0,0,0.514285714285714,0.4,0,0,0,0,0,0,0,0.237098623853211,0.360951834862385,0,0,0,0,0,0,0,1,0,0,0
"191678","Tulare","Delta VCD",2017,"2017-04-06",14,4,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.34917,240.7121,36.34917,-119.2879,36.25,240.75,0.1061654,28.69989,26.48318,25.16358,24.57956,19.67133,23.34743,22.86279,16.70661,14.3769,17.9821,19.662,34.67248,9.228622,6.613704,9.603408,7.61425,7.282611,10.46442,8.17632,6.260802,4.946188,6.461103,6.534494,15.29315,0,0,0,0.401439683614079,2.24602363035503,1.74092957622543,2.68421505411644,4.40244855546237,4.90642226796857,5.43569472894044,141.0373,0,19.47127,19.86948,15.56018,16.96531,12.38872,12.88301,14.68647,10.44581,9.430711,11.521,13.1275,19.37933,18.96426,16.54844,17.3835,16.09691,13.47697,16.90592,15.51956,11.48371,9.661543,12.2216,13.09825,24.98282,0,0,0,0,0,0.628571428571429,0.371428571428571,0,0,0,0.00686109037994516,0,0,0,0.353987378083764,0.495983935742972,0,0.0514367149686498,0,0,0,0,0,1,0,0,0
"59277","Kern","Kern MVCD",2012,"2012-08-06",32,8,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",35.13592,241.0587,35.13592,-118.9413,35.25,241.25,0.2227253,35.40426,35.93102,36.52459,36.12819,33.78174,32.50404,34.72559,31.80684,28.33547,31.62264,18.83574,14.50794,19.1431,21.12794,21.9806,20.64681,18.44549,18.46306,19.90994,16.91589,13.77042,16.86542,6.245722,2.281129,0,0.028260270193225,0,0.028260270193225,0,0.160829498212057,0.206677446032714,0,0.414639164140623,0.555843137573757,114.18,52.27261,16.26116,14.80307,14.54399,15.48138,15.33624,14.04098,14.81565,14.89095,14.56506,14.75722,12.59002,12.22681,27.27368,28.52948,29.25259,28.3875,26.11362,25.48355,27.31777,24.36137,21.05295,24.24403,12.54073,8.394534,0,0,0,0,0,0.4,0.0285714285714286,0,0,0,0,0,0,0,0.0501576382917742,0.00171969045571797,0,0,0,0,0,0,0,1,1,0,0
"5225","Sonoma","Marin-Sonoma MVCD",2010,"2010-04-30",18,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",38.21889,237.6194,38.21889,-122.3806,38.25,237.75,0.1342542,17.18966,14.47932,16.52,19.73062,18.64857,15.95514,17.27234,17.25669,15.14249,16.55717,14.15912,26.45723,1.394581,4.261541,7.422047,5.10271,6.437232,5.43535,4.846375,4.180713,5.816592,4.947893,3.527898,10.55352,1.36307460709064,2.09575278707156,1.0807154242517,2.56391343646523,2.62090426960598,3.87940538777699,4.72058063149934,4.15642365519412,4.77177978726777,5.67745732186362,311.3834,125.6306,15.79508,10.21778,9.097957,14.62791,12.21134,10.51979,12.42597,13.07598,9.325898,11.60928,10.63122,15.90371,9.292123,9.370431,11.97103,12.41667,12.5429,10.69525,11.05936,10.7187,10.47954,10.75253,8.843507,18.50537,0,0,0,0,0.619039208406223,0,0,0,0.133531392624523,0,0.243738271208661,0,0,0,0.0467182573803382,0.0106047578102608,0,0.289185670630022,0,0,0,0,0,0,1,0,1
"331618","LosAngeles","San Gabriel Valley MVCD",2020,"2020-04-15",16,4,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",34.10982,242.2894,34.10982,-117.7106,34.25,242.25,0.1456118,20.68032,12.24914,10.75443,12.54805,13.87069,14.33834,13.01497,16.67629,15.20434,14.9652,17.05289,30.10627,5.117661,7.538512,8.069323,5.813254,7.125979,3.830333,5.272392,6.068768,2.990448,4.777203,4.818493,15.36953,0.317543862768385,1.09357495591751,0.197549028124722,4.15874666780549,4.08621191504724,0.562108393098153,5.1427501005028,4.39459593402328,1.7576797982418,5.54516494440144,213.6602,4.555495,15.56266,4.710625,2.685109,6.734793,6.744709,10.50801,7.742578,10.60752,12.2139,10.188,12.2344,14.73674,12.89899,9.893824,9.411877,9.18065,10.49833,9.084337,9.143681,11.37253,9.097396,9.871201,10.93569,22.7379,0,0,0,0,0,0.542857142857143,0,0.376477571234912,0,0,0,0,0,0,0.577739529546758,0.271944922547332,0.131018197031796,0.0102740629761853,0,0,0,0,0,1,0,0,0
"379123","Shasta","Shasta MVCD",2021,"2021-04-13",15,4,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",40.47819,237.6744,40.47819,-122.3256,40.25,237.75,0.2403794,28.13733,27.76293,27.02861,25.488,24.31487,21.47471,21.08021,16.57732,15.48517,17.71423,18.7689,35.40267,11.57311,10.16465,5.381241,7.415493,7.360426,7.418795,6.795652,4.545614,4.811158,5.384141,5.172713,18.05657,0,0,0,0,0,0,3.54285723201496,3.99528139877647,4.41942995217137,5.13553722646716,105.3986,0.853356,16.56422,17.59828,21.64737,18.07251,16.95445,14.05592,14.28456,12.0317,10.67401,12.33009,13.59619,17.3461,19.85522,18.96379,16.20493,16.45175,15.83765,14.44675,13.93793,10.56146,10.14816,11.54919,11.97081,26.72962,0,0,0,0,0.19782574332992,0.3125,0.09375,0,0.318453731118535,0.00143369200184862,0.0614850836506809,0.000573723481026822,0.000860461834246094,0,0.205164992826399,0.223242467718795,0.0097088141269609,0.201035830305288,0,0,0,0,0,0,0,1,0
"385890","Tulare","Delta VCD",2021,"2021-05-26",21,5,1,"BG Sentinel",FALSE,1,"Females - Mixed","abundance",36.34917,240.7121,36.34917,-119.2879,36.25,240.75,0.1061704,31.59572,31.10228,27.73627,27.06339,31.37438,31.67523,29.57075,26.34823,18.41997,24.77965,16.21402,27.88208,14.13474,11.5544,8.688214,10.18954,12.9151,13.26579,11.76981,8.41248,5.074215,8.418834,3.03727,11.73254,0,0,0,0,0,0,1.61508334693881,0,3.44895272487474,3.56941240755681,83.80882,8.549629,17.46098,19.54788,19.04805,16.87385,18.45928,18.40943,17.80094,17.93575,13.34575,16.36081,13.17675,16.14954,22.86523,21.32834,18.21224,18.62646,22.14474,22.47051,20.67028,17.38035,11.74709,16.59924,9.625643,19.80731,0,0,0,0,0,0.6285714,0.3714286,0,0,0,0.00657614965143934,0,0,0,0.3534137,0.5111876,0,0.0511642010553648,1,0,0,0,0,1,0,0,0
"134677","SanDiego","San Diego County Dept. of Environmental Health Vector Control",2015,"2015-07-24",30,7,1,"Carbon dioxide baited trap",FALSE,1,"Females - Mixed","abundance",33.02417,242.8742,33.02417,-117.1258,33.25,242.75,0.2577301,28.7011,28.26496,27.4214,28.71965,26.53046,25.25979,27.28066,24.21371,22.08718,24.52718,22.62097,21.17748,19.64245,20.97659,20.06117,19.38758,16.36494,17.72196,17.63746,14.73398,11.48737,14.6196,8.715358,7.406105,0.05381172547611,0.0688978429718852,0.0759789108558882,3.27179270053408,0.0370361171216097,0.0888066778056129,3.34116106592642,0.518988000746179,3.59180451804288,4.16249779242005,43.79731,134.3663,9.058651,7.288372,7.360229,9.33207,10.16552,7.537824,9.643206,9.479723,10.59981,9.90758,13.90562,13.77138,24.17177,24.62078,23.74128,24.05362,21.4477,21.49088,22.45906,19.47384,16.78728,19.57339,15.66817,14.29179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0
"379760","Tulare","Delta VCD",2021,"2021-04-20",16,4,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",36.53838,240.6141,36.53838,-119.3859,36.75,240.75,0.2514992,29.83502,28.81946,25.36946,25.144,24.97982,25.6759,23.78295,16.98898,14.90321,18.55838,16.71551,34.07027,9.026565,8.532477,8.021967,7.452687,7.157297,6.991613,6.436269,3.118147,2.784822,4.11308,2.408919,16.3674,0,0,0,0,0,0,0.666054927383687,4.09670344453699,4.66638569202159,5.11440113894218,58.5257,0,20.80845,20.28698,17.3475,17.69132,17.82252,18.68428,17.34668,13.87083,12.11839,14.4453,14.30659,17.70287,19.43079,18.67597,16.69571,16.29835,16.06856,16.33376,15.10961,10.05356,8.844015,11.33573,9.562215,25.21883,0,0,0,0,0,0.0857142857142857,0.914285714285714,0,0,0,0,0,0,0,0.225021471514457,0.76381334096765,0,0.000286245887169857,0,0,0,0,0,1,0,0,0
"391118","Orange","Orange County Mosquito and Vector Control District",2021,"2021-06-22",25,6,1,"Gravid trap",FALSE,1,"Females - Mixed","abundance",33.92637,242.1177,33.92637,-117.8823,33.75,242.25,0.2204788,27.64443,25.28737,26.82225,28.16657,27.18678,23.98064,25.89641,22.45641,22.38871,23.58051,19.07761,25.09873,16.40403,16.84454,17.68564,17.6779,14.48165,15.26216,15.30651,13.58799,10.90033,13.26494,7.995003,11.94088,0,0,0,0,0.0829146351237488,0,0.0829146351237488,0.837107254956125,0.0822429008570184,0.909001832268836,108.1606,9.862853,11.2404,8.442833,9.136612,10.48867,12.70513,8.718486,10.5899,8.868422,11.48838,10.31557,11.0826,13.15785,22.02423,21.06595,22.25395,22.92223,20.83422,19.6214,20.60146,18.0222,16.64452,18.42273,13.53631,18.51981,0,0,0,0,0,0.125,0.875,0,0,0,0,0,0,0,0.290590935169248,0.637119908204246,0.064968721187226,0.00400802139753887,0,0,0,0,0,1,0,1,0
"41228","SanBernardino","West Valley MVCD",2011,"2011-09-12",37,9,1,"Carbon dioxide baited trap",FALSE,1,"Females - Unfed","abundance",34.02,242.3694,34.02,-117.6306,34.25,242.25,0.2591454,25.58534,25.14468,30.93015,30.73476,31.42697,34.90981,31.84814,29.70664,29.26425,30.27301,18.54736,13.85095,12.91699,14.22528,15.87714,16.46166,15.59473,18.99314,16.56903,15.36309,14.36078,15.43097,5.847052,0.9403561,0.269864299528243,0,0,0.945541525520873,0.0302711309994352,0,0.957410026196444,2.22406696422592,1.74479835632406,2.74563752972693,117.3716,584.0656,12.66835,10.9194,15.05301,14.27309,15.83225,15.91667,15.27911,14.34355,14.90347,14.84204,12.7003,12.9106,19.25116,19.68498,23.40364,23.59821,23.51085,26.95148,24.20859,22.53487,21.81252,22.85199,12.1972,7.395655,0,0,0,0,0,0.194444444444444,0.805555555555556,0,0,0,0.000286409854456696,0,0,0,0.363219707820109,0.450014322543684,0.00912467123620169,0.000286409854456696,0,0,0,0,0,1,1,0,0
