county,name,site_name,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,site_code,site_latitude,site_longitude,collection_latitude,collection_longitude
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/1/02,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/1/02,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/1/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/12/02,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/12/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/12/02,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/15/02,1,Resting box collection,FALSE,1,Females - Bloodfed,4,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/15/02,1,Resting box collection,FALSE,1,Females - Gravid,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/15/02,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/15/02,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/16/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/18/02,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/18/02,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/18/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/2/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/22/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/22/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/22/02,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/23/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/25/02,1,Resting box collection,FALSE,1,Females - Gravid,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/25/02,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/25/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/29/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/29/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/31/02,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/31/02,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/31/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/31/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/31/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/8/02,1,Resting box collection,FALSE,1,Females - Bloodfed,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/8/02,1,Resting box collection,FALSE,1,Females - Bloodfed,4,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/8/02,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/8/02,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,7/9/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/12/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/19/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/19/02,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/22/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/28/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/5/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/5/02,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/9/02,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/9/02,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,8/9/02,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2002,9/3/02,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/1/03,1,Resting box collection,FALSE,1,Females - Unfed,4,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/1/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/1/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/18/03,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/18/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/19/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/22/03,1,Resting box collection,FALSE,1,Females - Unfed,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/22/03,1,Resting box collection,FALSE,1,Females - Unfed,4,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/22/03,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/23/03,1,Resting box collection,FALSE,1,Females - Unfed,14,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/23/03,1,Resting box collection,FALSE,1,Females - Unfed,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/23/03,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/28/03,1,Resting box collection,FALSE,1,Females - Unfed,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/28/03,1,Resting box collection,FALSE,1,Females - Unfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/28/03,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/29/03,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/29/03,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/29/03,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/29/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/30/03,1,Resting box collection,FALSE,1,Females - Unfed,6,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/30/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/30/03,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/30/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/4/03,1,Resting box collection,FALSE,1,Females - Unfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/4/03,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/8/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,4/9/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/1/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/1/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/12/03,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/12/03,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/12/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/13/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,84,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/13/03,1,Resting box collection,FALSE,1,Females - Unfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/13/03,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/14/03,1,Resting box collection,FALSE,1,Females - Bloodfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/14/03,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/14/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/15/03,1,Resting box collection,FALSE,1,Females - Bloodfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/15/03,1,Resting box collection,FALSE,1,Females - Unfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/15/03,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/15/03,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/15/03,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/15/03,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/16/03,1,Resting box collection,FALSE,1,Females - Unfed,6,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/16/03,1,Resting box collection,FALSE,1,Females - Bloodfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/16/03,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/16/03,1,Resting box collection,FALSE,1,Females - Gravid,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/16/03,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/20/03,1,Resting box collection,FALSE,1,Females - Unfed,7,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/20/03,1,Resting box collection,FALSE,1,Females - Bloodfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/20/03,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/20/03,1,Resting box collection,FALSE,1,Females - Unfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/20/03,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/21/03,1,Resting box collection,FALSE,1,Females - Gravid,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/21/03,1,Resting box collection,FALSE,1,Females - Bloodfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/21/03,1,Resting box collection,FALSE,1,Females - Unfed,2,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/21/03,1,Resting box collection,FALSE,1,Females - Bloodfed,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/22/03,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,157,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/22/03,1,Resting box collection,FALSE,1,Females - Gravid,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/22/03,1,Resting box collection,FALSE,1,Females - Bloodfed,3,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/22/03,1,Resting box collection,FALSE,1,Females - Gravid,1,abundance,195,39.023238,-122.920934,39.023238,-122.920934
Lake,Lake County VCD,457 Woodward Wy; 95453 (West),2003,5/23/03,1,Resting box collection,FALSE,1,Females - Bloodfed,5,abundance,195,39.023238,-122.920934,39.023238,-122.920934
